category,pipedrive_org_id,pipedrive_org_name,blank_field_to_fill,existing_field,existing_value,proposed_value,source_table,source_id,source_field,confidence_tier,match_strategy,reason,candidate_count,source_name,source_exact_name_match
unmatched,7891,Autoworks International,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7893,Roger’s Master Collision Group,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7896,Master Collision Chanhassen,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7898,Roger’s Master Collision - Plymouth,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7905,Automall Autobody,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7918,Bill Park,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7920,CSN Collision Centres,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7926,Toyota of Pharr,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7927,Sterling,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7930,Mungenast Collision Centers,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7937,Classic Chevrolet,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7942,Wally Edgar,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7943,Downtown Nashville Motors Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7944,Ford of Murfreesboro Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7947,Sturdevant’s Refinish Supply,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7951,Athens Ford,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7954,Repair Plan Network,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7956,Exxon Mobil,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7959,Superior Collision/Statewide Ford,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7960,Body Beautiful Collision Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7963,Rickenbaugh Cadillac,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7969,Patriot Buick Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7972,Travelers Body and Fender,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7977,Star Body Works - Medford,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7981,Valley Motor Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7982,Alamo Heights Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7985,Core Orthopedic Billing,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7986,"Paul’s Quality Collision, LLC",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7999,J.J. Ghiotti - State Farm Agent,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8007,Sunnyside Collision Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8014,Fairbanks Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8029,Park Place Motors,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8031,Northwest Auto Body & Service,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8033,Dingman's Collision Center - Saddle Creek,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8034,Midwest Superstore,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8037,Cable Dahmer Chevrolet of Kansas City,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8046,Superior Service Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8068,All Star Dodge Chrysler Jeep Ram,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8072,Northwestern Mutual,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8079,The Collision Centers,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8088,Doug’s Place Collision Repairs,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8102,Don Hattan Chevrolet,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8103,Lakes Area Paint & Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8105,"In Social, Incorporated",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8109,Rowley’s Accident & Hail Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8110,Fix A Wreck Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8118,Pinnacle Collision Centre,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8120,FIT,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8121,Holm Automotive Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8123,Conklin Nissan Hutchinson,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8124,AMI,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8127,The Wreck Room,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8132,Center Valley Automotive,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8139,Fix Auto Skokie / Nick and Ernie's,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8140,Fix Auto Country Club Hills,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8143,A Good Shop Auto Body & Paint - Northglenn,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8149,Petagine's Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8151,AntoNick's Collision Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8157,Freehold Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8382,A.U.T.O Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8383,Kenwood Dealer Group,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8385,Eagle Falls Dentistry,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8387,Hoopis Funding,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8388,Eurocraft Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8390,Landers Automotive Group,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8391,Special Lift,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8398,B Street Collision - Annex,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8399,Ben Clymer's The Body Shop - Montclair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8402,Ben Clymer’s The Body Shop - Pomona,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8408,B Street Collision - Chalco,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8409,Bob Maloney Collision - Springdale,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8411,A Good Shop Auto Body & Paint [Main],,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8417,Axiom Collision Repair - Westminster,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8420,B Street Collision - Legends,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8421,B Street Collision - South Lincoln,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8428,Copeland [Main],,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8429,Dent Masters - Colorado Springs,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8430,Dent Masters - Englewood,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8431,Dent Masters - Loveland,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8432,Dingman's Collision Center - Maple,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8433,Dingman's Collision Center [Main],,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8434,Encore Automotive,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8435,Eurshall Miller's Autobody,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8438,Gelting Performance Services,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8441,Dingman's Collision Center - Papillion,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8442,Copeland Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8446,Fitzgerald Auto Group - Willard,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,8449,Complete Auto Body and Repair - West Florissant,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
